19;2014;182;49;0;N/S;43.760;N/S;0.018;0.011;-50.87;-1.84;987.61;0;41.590;0;N/A
19;2014;182;50;0;N/S;43.430;N/S;0;0.012;-51.10;-2.21;987.61;0;42.370;0;N/A
19;2014;182;51;0;N/S;43.100;N/S;0;0.011;-50.94;-2.14;987.61;0;43.200;0;N/A
19;2014;182;52;0;N/S;43.330;N/S;0.018;0.012;-51.24;-2.17;987.61;0;44.050;0;N/A
19;2014;182;53;0;N/S;43.550;N/S;0.018;0.013;-50.30;-1.77;987.61;0;44.960;0;N/A
19;2014;182;54;0;N/S;43.520;N/S;0.012;0.011;-51.07;-2.37;987.61;0;45.890;0;N/A
19;2014;182;55;0;N/S;43.770;N/S;0.018;0.012;-50.70;-1.91;987.61;0;46.760;0;N/A
19;2014;182;56;0;N/S;43.320;N/S;0.012;0.011;-51.27;-2.37;987.61;0;47.610;0;N/A
19;2014;182;57;0;N/S;43.520;N/S;0.006;0.011;-50.43;-1.67;987.61;0;48.350;0;N/A
19;2014;182;58;0;N/S;43.470;N/S;0.030;0.012;-50.43;-1.77;987.61;0;49.000;0;N/A
19;2014;182;59;0;N/S;42.770;N/S;0.018;0.011;-50.70;-1.74;987.61;0;49.590;0;N/A
19;2014;182;60;0;N/S;42.700;N/S;0.012;0.011;-50.84;-1.97;987.74;0;50.120;0;N/A
19;2014;182;61;0;N/S;42.960;N/S;0.030;0.012;-51.00;-1.87;987.61;0;50.600;0;N/A
19;2014;182;62;0;N/S;43.590;N/S;0.012;0.011;-50.67;-1.64;987.61;0;51.040;0;N/A
19;2014;182;63;0;N/S;43.600;N/S;0.041;0.011;-50.84;-1.74;987.68;0;51.130;0;N/A
19;2014;182;64;0;N/S;43.630;N/S;0.012;0.011;-50.50;-1.67;987.68;0;51.320;0;N/A
19;2014;182;65;0;N/S;43.580;N/S;0.012;0.010;-50.47;-1.50;987.74;0;51.810;0;N/A
19;2014;182;66;0;N/S;43.290;N/S;0.018;0.013;-50.94;-1.97;987.61;0;52.510;0;N/A
19;2014;182;67;0;N/S;43.150;N/S;0.035;0.011;-50.90;-1.70;987.61;0;53.250;0;N/A
19;2014;182;68;0;N/S;43.650;N/S;0.035;0.013;-51.30;-2.07;987.61;0;54.020;0;N/A
19;2014;182;69;0;N/S;43.380;N/S;0.035;0.011;-50.74;-1.84;987.61;0;54.900;0;N/A
19;2014;182;70;0;N/S;43.550;N/S;0.030;0.011;-50.23;-1.60;987.61;0;55.680;0;N/A
19;2014;182;71;0;N/S;43.250;N/S;0.041;0.012;-50.84;-1.74;987.61;0;56.520;0;N/A
19;2014;182;72;0;N/S;43.140;N/S;0.018;0.008;-50.80;-1.87;987.61;0;57.260;0;N/A
19;2014;182;73;0;N/S;43.620;N/S;0;0.013;-50.60;-1.37;987.61;0;57.990;0;N/A
19;2014;182;74;0;N/S;43.260;N/S;0.018;0.009;-50.87;-1.67;987.61;0;58.680;0;N/A
19;2014;182;75;0;N/S;43.280;N/S;0.030;0.012;-50.50;-1.47;987.61;0;59.270;0;N/A
19;2014;182;76;0;N/S;43.480;N/S;0.006;0.011;-50.40;-1.64;987.61;0;59.930;0;N/A
19;2014;182;77;0;N/S;43.690;N/S;0.018;0.011;-51.14;-1.84;987.61;0;60.880;0;N/A
19;2014;182;78;0;N/S;43.860;N/S;0.018;0.012;-50.40;-1.37;987.61;0;61.940;0;N/A
19;2014;182;79;0;N/S;44.000;N/S;0.012;0.010;-50.70;-1.60;987.61;0;63.150;0;N/A
19;2014;182;80;0;N/S;43.920;N/S;0.018;0.010;-50.90;-1.84;987.61;0;64.240;0;N/A
19;2014;182;81;0;N/S;43.600;N/S;0.018;0.011;-50.60;-1.50;987.61;0;65.370;0;N/A
19;2014;182;82;0;N/S;43.320;N/S;0.024;0.011;-50.37;-1.34;987.61;0;66.450;0;N/A
19;2014;182;83;0;N/S;43.760;N/S;0.030;0.010;-50.40;-1.60;987.68;0;67.630;0;N/A
19;2014;182;84;0;N/S;43.720;N/S;0.012;0.011;-50.50;-1.60;987.61;0;68.780;0;N/A
19;2014;182;85;0;N/S;43.830;N/S;0.024;0.009;-51.10;-1.87;987.63;0;69.820;0;N/A
19;2014;182;86;0;N/S;43.480;N/S;0.041;0.010;-50.67;-1.64;987.63;0;70.800;0;N/A
19;2014;182;87;0;N/S;43.370;N/S;0.024;0.012;-50.27;-1.44;987.69;0;71.600;0;N/A
19;2014;182;88;0;N/S;43.450;N/S;0.030;0.009;-50.80;-1.91;987.75;0;72.400;0;N/A
19;2014;182;89;0;N/S;43.410;N/S;0.018;0.010;-51.00;-2.07;987.62;0;73.200;0;N/A
19;2014;182;90;0;N/S;43.130;N/S;0.024;0.010;-50.90;-1.67;987.75;0;73.900;0;N/A
19;2014;182;91;0;N/S;43.110;N/S;0.012;0.010;-51.00;-1.97;987.75;0;74.500;0;N/A
19;2014;182;92;0;N/S;43.650;N/S;0.006;0.010;-50.87;-1.84;987.75;0;75.200;0;N/A
19;2014;182;93;0;N/S;43.420;N/S;0.006;0.012;-51.04;-2.17;987.75;0;75.800;0;N/A
19;2014;182;94;0;N/S;43.780;N/S;0.018;0.009;-50.77;-1.84;987.76;0;76.600;0;N/A
19;2014;182;95;0;N/S;43.800;N/S;0.018;0.009;-50.50;-1.44;987.76;0;77.600;0;N/A
19;2014;182;96;0;N/S;43.500;N/S;0.012;0.010;-50.27;-1.57;987.76;0;78.600;0;N/A
19;2014;182;97;0;N/S;43.350;N/S;0.024;0.009;-50.57;-1.74;987.77;0;79.500;0;N/A
19;2014;182;98;0;N/S;43.270;N/S;0.018;0.009;-51.07;-1.97;987.77;0;80.300;0;N/A
19;2014;182;99;0;N/S;43.270;N/S;0.024;0.012;-50.67;-1.64;987.77;0;80.900;0;N/A
19;2014;182;100;0;N/S;43.230;N/S;0.018;0.009;-50.43;-1.60;987.77;0;81.500;0;N/A
19;2014;182;101;0;N/S;43.340;N/S;0.030;0.010;-50.84;-2.00;987.77;0;82.000;0;N/A
19;2014;182;102;0;N/S;42.960;N/S;0.006;0.009;-51.07;-2.04;987.66;0;82.600;0;N/A
19;2014;182;103;0;N/S;43.670;N/S;0.024;0.008;-50.80;-2.04;987.78;0;83.200;0;N/A
19;2014;182;104;0;N/S;43.610;N/S;0.024;0.009;-50.67;-1.64;987.66;0;83.800;0;N/A
19;2014;182;105;0;N/S;43.070;N/S;0;0.009;-50.43;-1.50;987.66;0;84.500;0;N/A
19;2014;182;106;0;N/S;43.410;N/S;0.012;0.011;-50.37;-1.40;987.66;0;85.200;0;N/A
19;2014;182;107;0;N/S;43.720;N/S;0.047;0.010;-50.47;-1.60;987.66;0;85.700;0;N/A
19;2014;182;108;0;N/S;43.360;N/S;0.018;0.010;-51.00;-2.00;987.66;0;86.200;0;N/A
19;2014;182;109;0;N/S;43.220;N/S;0.006;0.009;-50.67;-1.84;987.66;0;86.500;0;N/A
19;2014;182;110;0;N/S;43.450;N/S;0;0.012;-51.00;-2.17;987.66;0;87.100;0;N/A
19;2014;182;111;0;N/S;43.880;N/S;0.012;0.010;-50.37;-1.54;987.67;0;87.900;0;N/A
19;2014;182;112;0;N/S;43.800;N/S;0.024;0.011;-50.47;-1.54;987.67;0;88.700;0;N/A
19;2014;182;113;0;N/S;44.000;N/S;0.012;0.010;-51.07;-1.94;987.67;0;89.600;0;N/A
19;2014;182;114;0;N/S;43.750;N/S;0.012;0.009;-50.33;-1.47;987.61;0;90.500;0;N/A
19;2014;182;115;0;N/S;43.520;N/S;0.018;0.011;-50.67;-1.91;987.61;0;91.400;0;N/A
19;2014;182;116;0;N/S;43.460;N/S;0.030;0.012;-50.94;-2.04;987.67;0;92.300;0;N/A
19;2014;182;117;0;N/S;42.940;N/S;0;0.009;-50.94;-1.91;987.67;0;93.000;0;N/A
19;2014;182;118;0;N/S;43.100;N/S;0.018;0.011;-50.33;-1.47;987.67;0;93.800;0;N/A
19;2014;182;119;0;N/S;43.020;N/S;0.006;0.011;-50.53;-1.67;987.67;0;94.500;0;N/A
19;2014;182;120;0;N/S;42.820;N/S;0.006;0.009;-50.70;-1.77;987.67;0;95.300;0;N/A
19;2014;182;121;0;N/S;43.530;N/S;0.018;0.008;-50.64;-1.91;987.67;0;96.000;0;N/A
19;2014;182;122;0;N/S;43.570;N/S;0.018;0.008;-50.94;-1.57;987.61;0;96.700;0;N/A
19;2014;182;123;0;N/S;44.030;N/S;0.012;0.009;-50.43;-1.54;987.66;0;97.400;0;N/A
19;2014;182;124;0;N/S;43.860;N/S;0;0.012;-50.30;-1.37;987.66;0;98.000;0;N/A
19;2014;182;125;0;N/S;43.840;N/S;0.006;0.009;-50.50;-1.40;987.54;0;98.600;0;N/A
19;2014;182;126;0;N/S;43.650;N/S;0;0.010;-50.64;-1.64;987.54;0;99.200;0;N/A
19;2014;182;127;0;N/S;43.880;N/S;0.024;0.011;-50.60;-1.64;987.54;0;99.700;0;N/A
19;2014;182;128;0;N/S;43.970;N/S;0.012;0.010;-50.37;-1.50;987.54;0;100.300;0;N/A
19;2014;182;129;0;N/S;43.620;N/S;0.006;0.011;-50.53;-1.50;987.54;0;100.900;0;N/A
19;2014;182;130;0;N/S;43.610;N/S;0;0.007;-50.90;-1.77;987.54;0;101.400;0;N/A
19;2014;182;131;0;N/S;43.660;N/S;0.006;0.009;-50.74;-1.60;987.54;0;102.000;0;N/A
19;2014;182;132;0;N/S;43.280;N/S;0;0.009;-50.74;-1.60;987.55;0;102.500;0;N/A
19;2014;182;133;0;N/S;43.510;N/S;0;0.010;-50.50;-1.50;987.55;0;103.100;0;N/A
