19;2014;182;0;5999;N/A;0.000;N/A
19;2014;182;1;5999;N/A;0.000;N/A
19;2014;182;2;5999;N/A;0.000;N/A
19;2014;182;3;5999;N/A;0.000;N/A
19;2014;182;4;5999;N/A;0.000;N/A
19;2014;182;5;5999;N/A;0.000;N/A
19;2014;182;6;5999;N/A;0.000;N/A
19;2014;182;7;5999;N/A;0.000;N/A
19;2014;182;8;5999;N/A;0.000;N/A
19;2014;182;9;5999;N/A;0.000;N/A
19;2014;182;10;5999;N/A;0.000;N/A
19;2014;182;11;5999;N/A;0.000;N/A
19;2014;182;12;5999;N/A;0.000;N/A
19;2014;182;13;5999;N/A;0.000;N/A
19;2014;182;14;5999;N/A;0.000;N/A
19;2014;182;15;5999;N/A;0.000;N/A
19;2014;182;16;5999;N/A;0.000;N/A
19;2014;182;17;5999;N/A;0.000;N/A
19;2014;182;18;5999;N/A;0.000;N/A
19;2014;182;19;5999;N/A;0.000;N/A
19;2014;182;20;5999;N/A;0.000;N/A
19;2014;182;21;5999;N/A;0.000;N/A
19;2014;182;22;5999;N/A;0.000;N/A
19;2014;182;23;5999;N/A;0.000;N/A
19;2014;182;24;5999;N/A;0.000;N/A
19;2014;182;25;5999;N/A;0.000;N/A
19;2014;182;26;5999;N/A;0.000;N/A
19;2014;182;27;5999;N/A;0.000;N/A
19;2014;182;28;5999;N/A;0.000;N/A
19;2014;182;29;5999;N/A;0.000;N/A
19;2014;182;30;5999;N/A;0.000;N/A
19;2014;182;31;5999;N/A;0.000;N/A
19;2014;182;32;5999;N/A;0.000;N/A
19;2014;182;33;5999;N/A;0.000;N/A
19;2014;182;34;5999;N/A;0.000;N/A
19;2014;182;35;5999;N/A;0.000;N/A
19;2014;182;36;5999;N/A;0.000;N/A
19;2014;182;37;5999;N/A;0.000;N/A
19;2014;182;38;5999;N/A;0.000;N/A
19;2014;182;39;5999;N/A;0.000;N/A
19;2014;182;40;5999;N/A;0.000;N/A
19;2014;182;41;5999;N/A;0.000;N/A
19;2014;182;42;5999;N/A;0.000;N/A
19;2014;182;43;5999;N/A;0.000;N/A
19;2014;182;44;5999;N/A;0.000;N/A
19;2014;182;45;5999;N/A;0.000;N/A
19;2014;182;46;5999;N/A;0.000;N/A
19;2014;182;47;5999;N/A;0.000;N/A
19;2014;182;48;5999;N/A;0.000;N/A
19;2014;182;49;5999;N/A;0.000;N/A
19;2014;182;50;5999;N/A;0.000;N/A
19;2014;182;51;5999;N/A;0.000;N/A
19;2014;182;52;5999;N/A;0.000;N/A
19;2014;182;53;5999;N/A;0.000;N/A
19;2014;182;54;5999;N/A;0.000;N/A
19;2014;182;55;5999;N/A;0.000;N/A
19;2014;182;56;5999;N/A;0.000;N/A
19;2014;182;57;5999;N/A;0.000;N/A
19;2014;182;58;5999;N/A;0.000;N/A
19;2014;182;59;5999;N/A;0.000;N/A
19;2014;182;60;5999;N/A;0.000;N/A
19;2014;182;61;5999;N/A;0.000;N/A
19;2014;182;62;5999;N/A;0.000;N/A
19;2014;182;63;5999;N/A;0.000;N/A
19;2014;182;64;5999;N/A;0.000;N/A
19;2014;182;65;5999;N/A;0.000;N/A
19;2014;182;66;5999;N/A;0.000;N/A
19;2014;182;67;5999;N/A;0.000;N/A
19;2014;182;68;5999;N/A;0.000;N/A
19;2014;182;69;5999;N/A;0.000;N/A
19;2014;182;70;5999;N/A;0.000;N/A
19;2014;182;71;5999;N/A;0.000;N/A
19;2014;182;72;5999;N/A;0.000;N/A
19;2014;182;73;5999;N/A;0.000;N/A
19;2014;182;74;5999;N/A;0.000;N/A
19;2014;182;75;5999;N/A;0.000;N/A
19;2014;182;76;5999;N/A;0.000;N/A
19;2014;182;77;5999;N/A;0.000;N/A
19;2014;182;78;5999;N/A;0.000;N/A
19;2014;182;79;5999;N/A;0.000;N/A
19;2014;182;80;5999;N/A;0.000;N/A
19;2014;182;81;5999;N/A;0.000;N/A
19;2014;182;82;5999;N/A;0.000;N/A
19;2014;182;83;5999;N/A;0.000;N/A
19;2014;182;84;5999;N/A;0.000;N/A
19;2014;182;85;5999;N/A;0.000;N/A
19;2014;182;86;5999;N/A;0.000;N/A
19;2014;182;87;5999;N/A;0.000;N/A
19;2014;182;88;5999;N/A;0.000;N/A
19;2014;182;89;5999;N/A;0.000;N/A
19;2014;182;90;5999;N/A;0.000;N/A
19;2014;182;91;5999;N/A;0.000;N/A
19;2014;182;92;5999;N/A;0.000;N/A
19;2014;182;93;5999;N/A;0.000;N/A
19;2014;182;94;5999;N/A;0.000;N/A
19;2014;182;95;5999;N/A;0.000;N/A
19;2014;182;96;5999;N/A;0.000;N/A
19;2014;182;97;5999;N/A;0.000;N/A
19;2014;182;98;5999;N/A;0.000;N/A
19;2014;182;99;5999;N/A;0.000;N/A
19;2014;182;100;5999;N/A;0.000;N/A
19;2014;182;101;5999;N/A;0.000;N/A
19;2014;182;102;5999;N/A;0.000;N/A
19;2014;182;103;5999;N/A;0.000;N/A
19;2014;182;104;5999;N/A;0.000;N/A
19;2014;182;105;5999;N/A;0.000;N/A
19;2014;182;106;5999;N/A;0.000;N/A
19;2014;182;107;5999;N/A;0.000;N/A
19;2014;182;108;5999;N/A;0.000;N/A
19;2014;182;109;5999;N/A;0.000;N/A
19;2014;182;110;5999;N/A;0.000;N/A
19;2014;182;111;5999;N/A;0.000;N/A
19;2014;182;112;5999;N/A;0.000;N/A
19;2014;182;113;5999;N/A;0.000;N/A
19;2014;182;114;5999;N/A;0.000;N/A
19;2014;182;115;5999;N/A;0.000;N/A
19;2014;182;116;5999;N/A;0.000;N/A
19;2014;182;117;5999;N/A;0.000;N/A
19;2014;182;118;5999;N/A;0.000;N/A
19;2014;182;119;5999;N/A;0.000;N/A
19;2014;182;120;5999;N/A;0.000;N/A
19;2014;182;121;5999;N/A;0.000;N/A
19;2014;182;122;5999;N/A;0.000;N/A
19;2014;182;123;5999;N/A;0.000;N/A
19;2014;182;124;5999;N/A;0.000;N/A
19;2014;182;125;5999;N/A;0.000;N/A
19;2014;182;126;5999;N/A;0.000;N/A
19;2014;182;127;5999;N/A;0.000;N/A
19;2014;182;128;5999;N/A;0.000;N/A
19;2014;182;129;5999;N/A;0.000;N/A
19;2014;182;130;5999;N/A;0.000;N/A
19;2014;182;131;5999;N/A;0.000;N/A
19;2014;182;132;5999;N/A;0.000;N/A
19;2014;182;133;5999;N/A;0.000;N/A
19;2014;182;134;5999;N/A;0.000;N/A
19;2014;182;135;5999;N/A;0.000;N/A
19;2014;182;136;5999;N/A;0.000;N/A
19;2014;182;137;5999;N/A;0.000;N/A
19;2014;182;138;5999;N/A;0.000;N/A
19;2014;182;139;5999;N/A;0.000;N/A
19;2014;182;140;5999;N/A;0.000;N/A
19;2014;182;141;5999;N/A;0.000;N/A
19;2014;182;142;5999;N/A;0.000;N/A
19;2014;182;143;5999;N/A;0.000;N/A
19;2014;182;144;5999;N/A;0.000;N/A
19;2014;182;145;5999;N/A;0.000;N/A
19;2014;182;146;5999;N/A;0.000;N/A
19;2014;182;147;5999;N/A;0.000;N/A
19;2014;182;148;5999;N/A;0.000;N/A
19;2014;182;149;5999;N/A;0.000;N/A
19;2014;182;150;5999;N/A;0.000;N/A
19;2014;182;151;5999;N/A;0.000;N/A
19;2014;182;152;5999;N/A;0.000;N/A
19;2014;182;153;5999;N/A;0.000;N/A
19;2014;182;154;5999;N/A;0.000;N/A
19;2014;182;155;5999;N/A;0.000;N/A
19;2014;182;156;5999;N/A;0.000;N/A
19;2014;182;157;5999;N/A;0.000;N/A
19;2014;182;158;5999;N/A;0.000;N/A
19;2014;182;159;5999;N/A;0.000;N/A
19;2014;182;160;5999;N/A;0.000;N/A
19;2014;182;161;5999;N/A;0.000;N/A
19;2014;182;162;5999;N/A;0.000;N/A
19;2014;182;163;5999;N/A;0.000;N/A
19;2014;182;164;5999;N/A;0.000;N/A
19;2014;182;165;5999;N/A;0.000;N/A
19;2014;182;166;5999;N/A;0.000;N/A
19;2014;182;167;5999;N/A;0.000;N/A
19;2014;182;168;5999;N/A;0.000;N/A
19;2014;182;169;5999;N/A;0.000;N/A
19;2014;182;170;5999;N/A;0.000;N/A
19;2014;182;171;5999;N/A;0.000;N/A
19;2014;182;172;5999;N/A;0.000;N/A
19;2014;182;173;5999;N/A;0.000;N/A
19;2014;182;174;5999;N/A;0.000;N/A
19;2014;182;175;5999;N/A;0.000;N/A
19;2014;182;176;5999;N/A;0.000;N/A
19;2014;182;177;5999;N/A;0.000;N/A
19;2014;182;178;5999;N/A;0.000;N/A
19;2014;182;179;5999;N/A;0.000;N/A
19;2014;182;180;5999;N/A;0.000;N/A
19;2014;182;181;5999;N/A;0.000;N/A
19;2014;182;182;5999;N/A;0.000;N/A
19;2014;182;183;5999;N/A;0.000;N/A
19;2014;182;184;5999;N/A;0.000;N/A
19;2014;182;185;5999;N/A;0.000;N/A
19;2014;182;186;5999;N/A;0.000;N/A
19;2014;182;187;5999;N/A;0.000;N/A
19;2014;182;188;5999;N/A;0.000;N/A
19;2014;182;189;5999;N/A;0.000;N/A
19;2014;182;190;5999;N/A;0.000;N/A
19;2014;182;191;5999;N/A;0.000;N/A
19;2014;182;192;5999;N/A;0.000;N/A
19;2014;182;193;5999;N/A;0.000;N/A
19;2014;182;194;5999;N/A;0.000;N/A
19;2014;182;195;5999;N/A;0.000;N/A
19;2014;182;196;5999;N/A;0.000;N/A
19;2014;182;197;5999;N/A;0.000;N/A
19;2014;182;198;5999;N/A;0.000;N/A
19;2014;182;199;5999;N/A;0.000;N/A
19;2014;182;200;5999;N/A;0.000;N/A
19;2014;182;201;5999;N/A;0.000;N/A
19;2014;182;202;5999;N/A;0.000;N/A
19;2014;182;203;5999;N/A;0.000;N/A
19;2014;182;204;5999;N/A;0.000;N/A
19;2014;182;205;5999;N/A;0.000;N/A
19;2014;182;206;5999;N/A;0.000;N/A
19;2014;182;207;5999;N/A;0.000;N/A
19;2014;182;208;5999;N/A;0.000;N/A
19;2014;182;209;5999;N/A;0.000;N/A
19;2014;182;210;5999;N/A;0.000;N/A
19;2014;182;211;5999;N/A;0.000;N/A
19;2014;182;212;5999;N/A;0.000;N/A
19;2014;182;213;5999;N/A;0.000;N/A
19;2014;182;214;5999;N/A;0.000;N/A
19;2014;182;215;5999;N/A;0.000;N/A
19;2014;182;216;5999;N/A;0.000;N/A
19;2014;182;217;5999;N/A;0.000;N/A
19;2014;182;218;5999;N/A;0.000;N/A
19;2014;182;219;5999;N/A;0.000;N/A
19;2014;182;220;5999;N/A;0.000;N/A
19;2014;182;221;5999;N/A;0.000;N/A
19;2014;182;222;5999;N/A;0.000;N/A
19;2014;182;223;5999;N/A;0.000;N/A
19;2014;182;224;5999;N/A;0.000;N/A
19;2014;182;225;5999;N/A;0.000;N/A
19;2014;182;226;5999;N/A;0.000;N/A
19;2014;182;227;5999;N/A;0.000;N/A
19;2014;182;228;5999;N/A;0.000;N/A
19;2014;182;229;5999;N/A;0.000;N/A
19;2014;182;230;5999;N/A;0.000;N/A
19;2014;182;231;5999;N/A;0.000;N/A
19;2014;182;232;5999;N/A;0.000;N/A
19;2014;182;233;5999;N/A;0.000;N/A
19;2014;182;234;5999;N/A;0.000;N/A
19;2014;182;235;5999;N/A;0.000;N/A
19;2014;182;236;5999;N/A;0.000;N/A
19;2014;182;237;5999;N/A;0.000;N/A
19;2014;182;238;5999;N/A;0.000;N/A
19;2014;182;239;5999;N/A;0.000;N/A
19;2014;182;240;5999;N/A;0.000;N/A
19;2014;182;241;5999;N/A;0.000;N/A
19;2014;182;242;5999;N/A;0.000;N/A
19;2014;182;243;5999;N/A;0.000;N/A
19;2014;182;244;5999;N/A;0.000;N/A
19;2014;182;245;5999;N/A;0.000;N/A
19;2014;182;246;5999;N/A;0.000;N/A
19;2014;182;247;5999;N/A;0.000;N/A
19;2014;182;248;5999;N/A;0.000;N/A
19;2014;182;249;5999;N/A;0.000;N/A
19;2014;182;250;5999;N/A;0.000;N/A
19;2014;182;251;5999;N/A;0.000;N/A
19;2014;182;252;5999;N/A;0.000;N/A
19;2014;182;253;5999;N/A;0.000;N/A
19;2014;182;254;5999;N/A;0.000;N/A
19;2014;182;255;5999;N/A;0.000;N/A
19;2014;182;256;5999;N/A;0.000;N/A
19;2014;182;257;5999;N/A;0.000;N/A
