10;2013;1;66;-2.980;736.000;-2.381;353.1;-0.005;-0.002;23.45;56.12;904.65;0;0.889;148.5
10;2013;1;67;-3.111;738.000;-2.372;353.3;0;-0.004;23.32;56.10;904.65;0;1.152;170.1
10;2013;1;68;-3.079;745.000;-2.372;352.7;0.021;-0.002;23.32;55.95;904.65;0;0.707;173.4
10;2013;1;69;-3.134;238.300;-2.287;354.0;0.011;-0.002;23.29;56.52;904.65;0;1.444;153.5
10;2013;1;70;-2.917;1.707;-2.229;354.0;0.016;-0.002;23.45;55.24;904.71;0;1.230;156.9
10;2013;1;71;-2.886;2.079;-2.354;353.2;0.005;-0.003;23.63;55.07;904.71;0;1.337;163.1
10;2013;1;72;-2.939;48.610;-2.372;353.1;-0.005;-0.002;23.57;55.37;904.65;0;1.092;172.0
10;2013;1;73;-3.030;521.400;-2.372;353.1;0.016;-0.002;23.50;55.34;904.65;0;0.771;181.5
10;2013;1;74;-3.117;427.100;-2.351;353.5;0.005;-0.003;23.45;55.55;904.72;0;0.967;168.3
10;2013;1;75;-3.170;1.036;-2.238;353.5;0;-0.003;23.39;55.44;904.72;0;1.157;156.6
10;2013;1;76;-3.170;1.227;-2.205;353.5;0;-0.002;23.42;55.57;904.72;0;0.842;167.6
10;2013;1;77;-3.172;1.022;-2.186;353.2;0.011;-0.004;23.42;55.57;904.72;0;0.901;170.5
10;2013;1;78;-3.187;3.159;-2.168;353.4;0.005;-0.002;23.35;56.08;904.72;0;0.789;179.2
10;2013;1;79;-3.190;224.200;-2.053;353.5;-0.016;-0.002;23.32;56.33;904.78;0;0.851;189.0
10;2013;1;80;-3.190;453.800;-2.010;353.8;0.005;-0.002;23.29;56.31;904.78;0;1.093;173.8
10;2013;1;81;-3.190;85.700;-2.007;354.7;-0.027;-0.004;23.24;56.27;904.78;0;1.265;175.1
10;2013;1;82;-3.122;31.760;-2.007;354.3;-0.037;-0.002;23.26;55.80;904.78;0;0.931;183.3
10;2013;1;83;-3.117;45.390;-2.007;354.1;-0.064;-0.002;23.31;56.23;904.78;0;0.798;180.4
10;2013;1;84;-3.167;113.500;-2.010;354.2;-0.021;-0.004;23.34;56.27;904.78;0;1.002;185.0
10;2013;1;85;-3.170;12.430;-2.007;353.9;-0.016;-0.002;23.24;56.12;904.78;0;0.718;177.8
10;2013;1;86;-3.187;0.204;-2.007;353.7;-0.011;-0.003;23.29;56.36;904.84;0;0.689;176.5
10;2013;1;87;-3.190;2.379;-2.007;353.9;-0.011;-0.002;23.22;56.47;904.84;0;0.922;177.7
10;2013;1;88;-3.187;0.024;-2.007;353.3;-0.005;-0.001;23.21;56.52;904.84;0;0.934;178.8
10;2013;1;89;-3.190;0.044;-2.007;353.8;0;-0.001;23.09;56.68;904.84;0;1.460;170.0
10;2013;1;90;-3.063;0.191;-2.007;353.2;0.016;-0.003;23.16;56.68;904.84;0;1.328;168.7
10;2013;1;91;-3.051;0.085;-2.007;353.3;0.011;-0.004;23.16;57.23;904.84;0;1.328;172.7
10;2013;1;92;-3.036;0.003;-2.007;353.1;0.011;-0.003;23.16;56.84;904.84;0;1.238;174.7
10;2013;1;93;-3.033;0.106;-2.007;352.9;0;-0.001;23.14;56.87;904.90;0;1.409;170.9
10;2013;1;94;-2.939;0.147;-2.007;353.2;0.005;-0.001;23.14;56.70;904.90;0;1.312;167.8
10;2013;1;95;-2.886;0.204;-2.013;352.6;0.005;-0.002;23.26;56.34;904.85;0;1.307;172.5
10;2013;1;96;-2.899;0.204;-2.013;352.4;-0.005;-0.002;23.27;56.58;904.91;0;1.430;165.7
10;2013;1;97;-2.909;7.340;-2.010;352.8;-0.005;-0.002;23.22;56.74;904.91;0;1.704;180.5
10;2013;1;98;-2.886;0.337;-2.010;352.9;0.011;-0.002;23.31;56.83;904.91;0;1.372;176.7
10;2013;1;99;-2.884;0.838;-2.086;352.5;0.011;-0.002;23.36;56.15;904.84;0;1.203;168.0
10;2013;1;100;-2.886;0.610;-2.162;352.7;0.037;-0.002;23.36;55.84;904.90;0;1.463;172.8
10;2013;1;101;-2.886;0.613;-2.189;352.2;0.027;-0.003;23.45;55.56;904.84;0;1.080;172.1
10;2013;1;102;-2.942;0.538;-2.220;351.9;0.005;-0.001;23.54;55.67;904.91;0;0.979;168.0
10;2013;1;103;-3.106;0.317;-2.189;351.8;0;-0.001;23.44;56.11;904.91;0;0.819;164.8
10;2013;1;104;-3.190;0.204;-2.174;352.5;-0.005;-0.003;23.36;56.59;904.91;0;1.101;173.4
10;2013;1;105;-3.187;0.211;-2.107;352.7;-0.021;-0.002;23.34;56.46;904.91;0;1.133;171.1
10;2013;1;106;-3.185;0.204;-2.086;352.4;-0.011;-0.002;23.31;56.38;904.97;0;0.971;180.4
10;2013;1;107;-3.177;0.262;-2.050;353.0;-0.021;-0.002;23.32;56.64;905.03;0;1.426;169.4
10;2013;1;108;-3.053;0.388;-2.043;352.5;-0.011;0;23.34;56.26;904.96;0;1.069;170.3
10;2013;1;109;-3.053;0.307;-2.040;352.7;-0.005;-0.002;23.34;56.55;905.02;0;0.983;174.8
10;2013;1;110;-3.041;0.225;-2.062;352.8;0.005;-0.001;23.32;56.25;904.96;0;1.281;176.8
10;2013;1;111;-3.053;0.310;-2.104;352.3;-0.011;-0.001;23.44;55.94;904.96;0;1.035;179.9
10;2013;1;112;-3.122;0.204;-2.119;352.4;-0.011;-0.001;23.37;56.28;905.02;0;1.002;170.0
10;2013;1;113;-3.172;0.164;-2.068;352.8;0.016;-0.003;23.44;56.46;905.03;0;1.106;175.6
10;2013;1;114;-3.129;0.204;-2.053;352.4;0;-0.002;23.40;55.87;904.96;0;1.216;178.2
10;2013;1;115;-3.106;0.463;-2.065;352.4;0;-0.003;23.39;56.01;905.02;0;1.078;175.1
10;2013;1;116;-3.071;0.204;-2.086;352.3;0.005;-0.001;23.44;56.09;905.08;0;1.036;171.4
10;2013;1;117;-3.172;0.184;-2.107;352.2;0;-0.001;23.36;56.09;905.03;0;0.772;169.3
10;2013;1;118;-3.190;0.020;-2.056;352.6;0.011;-0.002;23.36;56.41;905.09;0;0.876;162.8
10;2013;1;119;-3.185;0.099;-2.025;353.2;0;-0.001;23.27;56.27;905.09;0;1.145;169.6
10;2013;1;120;-3.106;0.204;-2.031;353.0;0.005;-0.001;23.36;56.28;905.09;0;1.280;175.9
10;2013;1;121;-3.048;0.095;-2.040;352.9;0;-0.001;23.42;56.21;905.09;0;1.235;173.0
10;2013;1;122;-3.038;0.204;-2.059;352.8;0;-0.001;23.45;56.23;905.03;0;1.045;168.0
10;2013;1;123;-3.041;0.204;-2.065;353.0;0.005;-0.001;23.47;56.04;905.03;0;1.058;169.4
10;2013;1;124;-3.041;0.204;-2.098;352.5;0;-0.001;23.36;55.92;905.03;0;0.971;176.0
10;2013;1;125;-3.167;0.106;-2.065;352.1;0;-0.002;23.47;56.13;905.03;0;1.136;168.2
10;2013;1;126;-3.190;-0.065;-2.013;352.9;-0.005;-0.002;23.26;56.68;904.97;0;1.349;160.5
10;2013;1;127;-3.187;0.068;-2.010;352.6;-0.011;-0.001;23.27;56.42;905.03;0;1.315;156.8
10;2013;1;128;-3.190;-0.034;-2.007;352.3;-0.021;-0.002;23.27;56.51;904.91;0;1.090;162.1
10;2013;1;129;-3.190;-0.201;-2.007;352.5;0;-0.001;23.16;56.93;904.97;0;1.248;153.7
10;2013;1;130;-3.190;-0.204;-2.007;352.0;0;-0.001;23.24;56.94;904.97;0;1.059;162.6
10;2013;1;131;-3.193;-0.279;-2.007;352.2;0;-0.001;23.11;57.26;904.97;0;1.067;167.7
10;2013;1;132;-3.190;-0.303;-2.007;352.3;-0.005;0;23.03;56.93;904.97;0;0.996;165.1
10;2013;1;133;-3.187;-0.307;-2.007;352.2;0;-0.002;23.06;57.42;904.97;0;1.098;168.4
10;2013;1;134;-3.182;-0.242;-2.001;352.4;-0.011;-0.003;23.14;57.47;904.97;0;1.134;167.0
10;2013;1;135;-3.119;-0.204;-2.007;352.2;-0.005;-0.002;23.04;57.25;904.91;0;0.970;167.0
10;2013;1;136;-3.086;-0.225;-2.007;352.1;0;-0.002;23.08;57.30;904.97;0;1.061;170.7
10;2013;1;137;-3.175;-0.378;-2.007;351.9;0;-0.001;23.06;57.61;904.91;0;1.140;164.0
10;2013;1;138;-3.185;-0.446;-2.007;352.3;0.005;-0.002;22.99;57.69;904.97;0;1.246;161.1
10;2013;1;139;-3.187;-0.409;-2.007;352.4;-0.011;-0.002;22.93;57.96;904.91;0;1.093;159.9
10;2013;1;140;-3.180;-0.371;-2.007;352.3;0;-0.002;22.96;57.38;904.91;0;1.152;160.3
10;2013;1;141;-3.139;-0.378;-2.007;352.5;0.005;-0.001;23.06;57.67;904.91;0;1.297;152.6
10;2013;1;142;-3.149;-0.252;-2.007;352.2;0;-0.002;23.04;57.54;904.91;0;0.948;165.1
10;2013;1;143;-3.190;-0.409;-2.007;352.5;-0.011;-0.003;22.94;57.72;904.91;0;1.029;160.9
10;2013;1;144;-3.187;-0.436;-2.007;352.1;0;-0.003;22.91;58.07;904.91;0;0.921;165.4
