10;2013;1;70;5529;589.719;-2.917
10;2013;1;71;5529;750.018;-2.886
10;2013;1;72;5529;892.233;-2.939
10;2013;1;73;5529;1013.103;-3.030
10;2013;1;74;5529;1110.011;-3.117
10;2013;1;75;5529;1181.021;-3.170
10;2013;1;76;5529;1224.874;-3.170
10;2013;1;77;5529;1240.989;-3.172
10;2013;1;78;5529;1229.447;-3.187
10;2013;1;79;5529;1190.959;-3.190
10;2013;1;80;5529;1126.837;-3.190
10;2013;1;81;5529;1038.934;-3.190
10;2013;1;82;5529;929.594;-3.122
10;2013;1;83;5529;801.599;-3.117
10;2013;1;84;5529;658.085;-3.167
10;2013;1;85;5529;502.449;-3.170
10;2013;1;86;5529;338.050;-3.187
10;2013;1;87;5529;167.096;-3.190
10;2013;1;88;5529;4.230;-3.187
10;2013;1;89;5529;N/A;-3.190
10;2013;1;90;5529;N/A;-3.063
10;2013;1;91;5529;N/A;-3.051
10;2013;1;92;5529;N/A;-3.036
10;2013;1;93;5529;N/A;-3.033
10;2013;1;94;5529;N/A;-2.939
10;2013;1;95;5529;N/A;-2.886
10;2013;1;96;5529;N/A;-2.899
10;2013;1;97;5529;N/A;-2.909
10;2013;1;98;5529;N/A;-2.886
10;2013;1;99;5529;N/A;-2.884
10;2013;1;100;5529;N/A;-2.886
10;2013;1;101;5529;N/A;-2.886
10;2013;1;102;5529;N/A;-2.942
10;2013;1;103;5529;N/A;-3.106
10;2013;1;104;5529;N/A;-3.190
10;2013;1;105;5529;N/A;-3.187
10;2013;1;106;5529;N/A;-3.185
10;2013;1;107;5529;N/A;-3.177
10;2013;1;108;5529;N/A;-3.053
10;2013;1;109;5529;N/A;-3.053
10;2013;1;110;5529;N/A;-3.041
10;2013;1;111;5529;N/A;-3.053
10;2013;1;112;5529;N/A;-3.122
10;2013;1;113;5529;N/A;-3.172
10;2013;1;114;5529;33.019;-3.129
10;2013;1;115;5529;171.974;-3.106
10;2013;1;116;5529;307.792;-3.071
10;2013;1;117;5529;437.672;-3.172
10;2013;1;118;5529;561.092;-3.190
10;2013;1;119;5529;676.902;-3.185
10;2013;1;120;5529;783.919;-3.106
10;2013;1;121;5529;881.104;-3.048
10;2013;1;122;5529;967.608;-3.038
10;2013;1;123;5529;1042.762;-3.041
10;2013;1;124;5529;1106.095;-3.041
10;2013;1;125;5529;1157.312;-3.167
10;2013;1;126;5529;1196.288;-3.190
10;2013;1;127;5529;1223.042;-3.187
10;2013;1;128;5529;1237.761;-3.190
10;2013;1;129;5529;1240.727;-3.190
10;2013;1;130;5529;1232.371;-3.190
10;2013;1;131;5529;1213.212;-3.193
10;2013;1;132;5529;1183.856;-3.190
10;2013;1;133;5529;1144.986;-3.187
10;2013;1;134;5529;1097.346;-3.182
10;2013;1;135;5529;1041.727;-3.119
10;2013;1;136;5529;978.946;-3.086
10;2013;1;137;5529;909.862;-3.175
10;2013;1;138;5529;835.321;-3.185
10;2013;1;139;5529;756.193;-3.187
10;2013;1;140;5529;673.319;-3.180
10;2013;1;141;5529;587.526;-3.139
10;2013;1;142;5529;499.601;-3.149
10;2013;1;143;5529;410.262;-3.190
10;2013;1;144;5529;320.102;-3.187
10;2013;1;145;5529;229.478;-3.190
10;2013;1;146;5529;138.386;-3.190
10;2013;1;147;5529;48.448;-3.175
10;2013;1;148;5529;N/A;-3.187
10;2013;1;149;5529;N/A;-3.139
10;2013;1;150;5529;N/A;-3.071
10;2013;1;151;5529;N/A;-2.909
10;2013;1;152;5529;N/A;-2.906
10;2013;1;153;5529;N/A;-2.886
10;2013;1;154;5529;N/A;-2.828
10;2013;1;155;5529;N/A;-2.863
10;2013;1;156;5529;N/A;-2.886
10;2013;1;157;5529;N/A;-2.886
10;2013;1;158;5529;N/A;-2.886
10;2013;1;159;5529;N/A;-2.886
10;2013;1;160;5529;N/A;-2.886
10;2013;1;161;5529;N/A;-2.889
10;2013;1;162;5529;N/A;-2.998
10;2013;1;163;5529;N/A;-3.043
10;2013;1;164;5529;N/A;-3.038
10;2013;1;165;5529;N/A;-3.041
10;2013;1;166;5529;N/A;-3.041
10;2013;1;167;5529;N/A;-3.038
10;2013;1;168;5529;N/A;-3.033
10;2013;1;169;5529;N/A;-3.038
10;2013;1;170;5529;N/A;-3.041
10;2013;1;171;5529;N/A;-2.967
10;2013;1;172;5529;N/A;-2.982
10;2013;1;173;5529;N/A;-3.043
10;2013;1;174;5529;N/A;-3.180
10;2013;1;175;5529;N/A;-3.175
10;2013;1;176;5529;N/A;-3.190
10;2013;1;177;5529;N/A;-3.190
10;2013;1;178;5529;N/A;-3.190
10;2013;1;179;5529;N/A;-3.185
10;2013;1;180;5529;N/A;-3.188
10;2013;1;181;5529;N/A;-3.190
10;2013;1;182;5529;N/A;-3.190
10;2013;1;183;5529;N/A;-3.147
10;2013;1;184;5529;N/A;-3.180
10;2013;1;185;5529;N/A;-3.190
10;2013;1;186;5529;N/A;-3.188
10;2013;1;187;5529;N/A;-3.190
10;2013;1;188;5529;N/A;-3.190
10;2013;1;189;5529;N/A;-3.190
10;2013;1;190;5529;N/A;-3.190
10;2013;1;191;5529;N/A;-3.190
10;2013;1;192;5529;N/A;-3.190
10;2013;1;193;5529;N/A;-3.190
10;2013;1;194;5529;N/A;-3.190
10;2013;1;195;5529;N/A;-3.190
10;2013;1;196;5529;N/A;-3.190
10;2013;1;197;5529;N/A;-3.190
10;2013;1;198;5529;N/A;-3.182
10;2013;1;199;5529;N/A;-3.127
10;2013;1;200;5529;N/A;-3.119
10;2013;1;201;5529;N/A;-3.114
10;2013;1;202;5529;N/A;-3.190
10;2013;1;203;5529;N/A;-3.188
10;2013;1;204;5529;N/A;-3.190
10;2013;1;205;5529;N/A;-3.170
10;2013;1;206;5529;N/A;-3.162
10;2013;1;207;5529;N/A;-3.190
10;2013;1;208;5529;N/A;-3.185
10;2013;1;209;5529;N/A;-3.165
10;2013;1;210;5529;N/A;-3.170
10;2013;1;211;5529;N/A;-3.188
10;2013;1;212;5529;N/A;-3.132
10;2013;1;213;5529;N/A;-3.190
10;2013;1;214;5529;N/A;-3.185
10;2013;1;215;5529;N/A;-3.261
10;2013;1;216;5529;N/A;-3.428
10;2013;1;217;5529;N/A;-3.281
10;2013;1;218;5529;N/A;-3.238
10;2013;1;219;5529;N/A;-3.322
10;2013;1;220;5529;N/A;-3.193
10;2013;1;221;5529;N/A;-3.307
10;2013;1;222;5529;N/A;-3.471
10;2013;1;223;5529;N/A;-3.494
10;2013;1;224;5529;N/A;-3.486
10;2013;1;225;5529;N/A;-3.479
10;2013;1;226;5529;N/A;-3.489
10;2013;1;227;5529;N/A;-3.476
10;2013;1;228;5529;N/A;-3.532
10;2013;1;229;5529;N/A;-3.476
10;2013;1;230;5529;N/A;-3.367
10;2013;1;231;5529;N/A;-3.307
10;2013;1;232;5529;N/A;-3.291
10;2013;1;233;5529;N/A;-3.332
10;2013;1;234;5529;N/A;-3.324
10;2013;1;235;5529;N/A;-3.200
10;2013;1;236;5529;N/A;-3.155
10;2013;1;237;5529;N/A;-2.960
10;2013;1;238;5529;N/A;-2.907
10;2013;1;239;5529;N/A;-2.950
10;2013;1;240;5529;N/A;-3.036
10;2013;1;241;5529;16.838;-3.129
10;2013;1;242;5529;101.299;-3.188
10;2013;1;243;5529;192.508;-3.175
10;2013;1;244;5529;283.307;-3.079
10;2013;1;245;5529;373.676;-2.980
10;2013;1;246;5529;463.413;-2.998
10;2013;1;247;5529;551.994;-3.107
10;2013;1;248;5529;638.748;-3.190
10;2013;1;249;5529;722.911;-3.190
10;2013;1;250;5529;803.668;-3.188
10;2013;1;251;5529;880.180;-3.190
10;2013;1;252;5529;951.588;-3.190
10;2013;1;253;5529;1017.040;-3.190
10;2013;1;254;5529;1075.676;-3.190
10;2013;1;255;5529;1126.663;-3.190
10;2013;1;256;5529;1169.195;-3.286
10;2013;1;257;5529;1202.509;-3.299
10;2013;1;258;5529;1225.896;-3.185
10;2013;1;259;5529;1238.719;-3.074
10;2013;1;260;5529;1240.411;-3.190
10;2013;1;261;5529;1230.523;-3.193
10;2013;1;262;5529;1208.696;-3.198
10;2013;1;263;5529;1174.705;-3.274
10;2013;1;264;5529;1128.466;-3.337
10;2013;1;265;5529;1070.035;-3.231
10;2013;1;266;5529;999.648;-3.190
10;2013;1;267;5529;917.691;-3.190
10;2013;1;268;5529;824.759;-3.183
10;2013;1;269;5529;721.624;-3.162
10;2013;1;270;5529;609.255;-3.188
10;2013;1;271;5529;488.780;-3.190
10;2013;1;272;5529;361.407;-3.228
10;2013;1;273;5529;228.037;-3.198
10;2013;1;274;5529;88.635;-3.190
10;2013;1;275;5529;N/A;-3.190
10;2013;1;276;5529;N/A;-3.256
10;2013;1;277;5529;N/A;-3.254
10;2013;1;278;5529;N/A;-3.264
10;2013;1;279;5529;N/A;-3.291
10;2013;1;280;5529;N/A;-3.345
10;2013;1;281;5529;N/A;-3.314
10;2013;1;282;5529;N/A;-3.193
10;2013;1;283;5529;N/A;-3.188
10;2013;1;284;5529;N/A;-3.183
10;2013;1;285;5529;N/A;-3.190
10;2013;1;286;5529;N/A;-3.190
10;2013;1;287;5529;N/A;-3.190
10;2013;1;288;5529;N/A;-3.190
10;2013;1;289;5529;N/A;-3.190
10;2013;1;290;5529;N/A;-3.190
10;2013;1;291;5529;N/A;-3.188
10;2013;1;292;5529;N/A;-3.188
10;2013;1;293;5529;N/A;-3.190
10;2013;1;294;5529;N/A;-3.188
10;2013;1;295;5529;N/A;-3.221
10;2013;1;296;5529;N/A;-3.309
10;2013;1;297;5529;N/A;-3.342
10;2013;1;298;5529;N/A;-3.350
10;2013;1;299;5529;N/A;-3.213
10;2013;1;300;5529;N/A;-3.218
10;2013;1;301;5529;95.771;-3.241
10;2013;1;302;5529;269.301;-3.190
10;2013;1;303;5529;436.480;-3.183
10;2013;1;304;5529;596.067;-3.167
10;2013;1;305;5529;744.935;-3.188
10;2013;1;306;5529;879.645;-3.188
10;2013;1;307;5529;996.940;-3.190
10;2013;1;308;5529;1093.877;-3.205
10;2013;1;309;5529;1167.931;-3.248
10;2013;1;310;5529;1217.042;-3.195
10;2013;1;311;5529;1239.666;-3.190
10;2013;1;312;5529;1234.851;-3.185
10;2013;1;313;5529;1202.255;-3.167
10;2013;1;314;5529;1142.181;-3.165
10;2013;1;315;5529;1055.611;-3.188
10;2013;1;316;5529;944.206;-3.048
10;2013;1;317;5529;810.320;-3.041
10;2013;1;318;5529;656.946;-3.104
10;2013;1;319;5529;487.670;-3.162
10;2013;1;320;5529;306.265;-3.102
10;2013;1;321;5529;114.762;-3.132
10;2013;1;322;5529;N/A;-3.173
10;2013;1;323;5529;N/A;-3.190
10;2013;1;324;5529;N/A;-3.210
10;2013;1;325;5529;N/A;-3.329
10;2013;1;326;5529;N/A;-3.236
10;2013;1;327;5529;N/A;-3.137
10;2013;1;328;5529;N/A;-2.995
10;2013;1;329;5529;N/A;-2.927
10;2013;1;330;5529;N/A;-3.089
10;2013;1;331;5529;N/A;-3.190
10;2013;1;332;5529;N/A;-3.190
10;2013;1;333;5529;N/A;-3.190
10;2013;1;334;5529;N/A;-3.104
10;2013;1;335;5529;N/A;-3.190
10;2013;1;336;5529;N/A;-3.170
10;2013;1;337;5529;N/A;-3.003
10;2013;1;338;5529;N/A;-2.960
10;2013;1;339;5529;N/A;-3.132
10;2013;1;340;5529;N/A;-3.188
10;2013;1;341;5529;N/A;-3.190
10;2013;1;342;5529;86.781;-3.294
10;2013;1;343;5529;297.435;-3.481
10;2013;1;344;5529;497.794;-3.492
10;2013;1;345;5529;684.650;-3.484
10;2013;1;346;5529;852.347;-3.451
10;2013;1;347;5529;995.359;-3.476
10;2013;1;348;5529;1108.878;-3.479
10;2013;1;349;5529;1189.021;-3.390
10;2013;1;350;5529;1232.923;-3.486
10;2013;1;351;5529;1238.840;-3.474
10;2013;1;352;5529;1206.217;-3.231
10;2013;1;353;5529;1135.735;-3.190
10;2013;1;354;5529;1029.310;-3.188
10;2013;1;355;5529;890.109;-3.195
10;2013;1;356;5529;722.469;-3.190
10;2013;1;357;5529;531.812;-3.190
10;2013;1;358;5529;324.165;-3.190
10;2013;1;359;5529;103.457;-3.185
10;2013;1;360;5529;N/A;-3.190
10;2013;1;361;5529;N/A;-3.150
10;2013;1;362;5529;N/A;-3.031
10;2013;1;363;5529;N/A;-2.914
10;2013;1;364;5529;N/A;-2.937
10;2013;1;365;5529;N/A;-3.102
10;2013;1;366;5529;N/A;-3.190
10;2013;1;367;5529;N/A;-3.190
10;2013;1;368;5529;N/A;-3.190
10;2013;1;369;5529;N/A;-3.193
10;2013;1;370;5529;N/A;-3.190
10;2013;1;371;5529;N/A;-3.188
10;2013;1;372;5529;N/A;-3.119
10;2013;1;373;5529;N/A;-3.203
10;2013;1;374;5529;N/A;-3.345
10;2013;1;375;5529;N/A;-3.329
10;2013;1;376;5529;N/A;-3.279
10;2013;1;377;5529;N/A;-3.370
10;2013;1;378;5529;191.203;-3.492
10;2013;1;379;5529;418.233;-3.481
10;2013;1;380;5529;630.516;-3.266
10;2013;1;381;5529;821.250;-3.208
10;2013;1;382;5529;982.995;-3.228
10;2013;1;383;5529;1109.347;-3.254
10;2013;1;384;5529;1195.244;-3.438
10;2013;1;385;5529;1237.166;-3.492
10;2013;1;386;5529;1233.243;-3.494
10;2013;1;387;5529;1183.336;-3.492
10;2013;1;388;5529;1089.069;-3.388
10;2013;1;389;5529;953.817;-3.210
10;2013;1;390;5529;782.633;-3.175
10;2013;1;391;5529;582.122;-3.155
10;2013;1;392;5529;360.010;-2.967
10;2013;1;393;5529;122.297;-3.041
10;2013;1;394;5529;N/A;-2.983
10;2013;1;395;5529;N/A;-2.937
10;2013;1;396;5529;N/A;-2.985
10;2013;1;397;5529;N/A;-3.028
10;2013;1;398;5529;N/A;-3.140
10;2013;1;399;5529;N/A;-3.213
10;2013;1;400;5529;N/A;-3.337
10;2013;1;401;5529;N/A;-3.221
10;2013;1;402;5529;N/A;-3.190
10;2013;1;403;5529;N/A;-3.142
10;2013;1;404;5529;N/A;-3.157
10;2013;1;405;5529;N/A;-3.178
10;2013;1;406;5529;N/A;-3.183
10;2013;1;407;5529;N/A;-3.145
10;2013;1;408;5529;N/A;-3.041
10;2013;1;409;5529;N/A;-3.071
10;2013;1;410;5529;7.078;-3.200
10;2013;1;411;5529;247.693;-3.190
10;2013;1;412;5529;485.372;-3.185
10;2013;1;413;5529;704.160;-3.188
10;2013;1;414;5529;895.256;-3.284
10;2013;1;415;5529;1050.242;-3.345
10;2013;1;416;5529;1162.274;-3.385
10;2013;1;417;5529;1226.377;-3.388
10;2013;1;418;5529;1239.607;-3.347
10;2013;1;419;5529;1201.180;-3.304
10;2013;1;420;5529;1112.509;-3.183
10;2013;1;421;5529;977.196;-3.135
10;2013;1;422;5529;800.939;-3.185
10;2013;1;423;5529;591.369;-3.190
10;2013;1;424;5529;357.531;-3.188
10;2013;1;425;5529;106.504;-3.190
10;2013;1;426;5529;N/A;-3.233
10;2013;1;427;5529;N/A;-3.299
10;2013;1;428;5529;N/A;-3.193
10;2013;1;429;5529;N/A;-3.152
10;2013;1;430;5529;N/A;-3.203
10;2013;1;431;5529;N/A;-3.307
10;2013;1;432;5529;N/A;-3.312
10;2013;1;433;5529;N/A;-3.190
10;2013;1;434;5529;N/A;-3.185
10;2013;1;435;5529;N/A;-3.185
10;2013;1;436;5529;N/A;-3.180
10;2013;1;437;5529;N/A;-3.016
10;2013;1;438;5529;N/A;-2.889
10;2013;1;439;5529;N/A;-2.889
10;2013;1;440;5529;N/A;-2.886
10;2013;1;441;5529;N/A;-2.848
10;2013;1;442;5529;217.516;-2.712
10;2013;1;443;5529;466.937;-2.816
10;2013;1;444;5529;696.307;-2.886
10;2013;1;445;5529;895.887;-2.904
10;2013;1;446;5529;1056.206;-3.026
10;2013;1;447;5529;1169.664;-3.041
10;2013;1;448;5529;1230.852;-3.071
10;2013;1;449;5529;1236.799;-3.041
10;2013;1;450;5529;1187.051;-3.048
10;2013;1;451;5529;1083.727;-3.086
10;2013;1;452;5529;931.463;-3.043
10;2013;1;453;5529;737.284;-3.041
10;2013;1;454;5529;510.336;-3.038
10;2013;1;455;5529;260.754;-3.041
10;2013;1;456;5529;6.298;-3.155
10;2013;1;457;5529;N/A;-3.145
10;2013;1;458;5529;N/A;-3.165
10;2013;1;459;5529;N/A;-3.170
10;2013;1;460;5529;N/A;-3.190
10;2013;1;461;5529;N/A;-3.173
10;2013;1;462;5529;N/A;-3.109
10;2013;1;463;5529;N/A;-3.188
10;2013;1;464;5529;N/A;-3.188
10;2013;1;465;5529;N/A;-3.190
10;2013;1;466;5529;N/A;-3.188
10;2013;1;467;5529;N/A;-3.188
10;2013;1;468;5529;N/A;-3.190
10;2013;1;469;5529;N/A;-3.190
10;2013;1;470;5529;N/A;-3.190
10;2013;1;471;5529;N/A;-3.352
10;2013;1;472;5529;207.151;-3.494
10;2013;1;473;5529;464.497;-3.274
10;2013;1;474;5529;700.541;-3.135
10;2013;1;475;5529;904.730;-3.089
10;2013;1;476;5529;1066.840;-3.059
10;2013;1;477;5529;1178.762;-2.914
10;2013;1;478;5529;1234.915;-2.886
10;2013;1;479;5529;1232.433;-2.947
10;2013;1;480;5529;1171.292;-3.112
10;2013;1;481;5529;1054.341;-3.188
10;2013;1;482;5529;887.198;-3.190
10;2013;1;483;5529;678.082;-3.190
10;2013;1;484;5529;437.414;-3.185
10;2013;1;485;5529;175.503;-3.175
10;2013;1;486;5529;N/A;-3.188
10;2013;1;487;5529;N/A;-3.117
10;2013;1;488;5529;N/A;-3.074
10;2013;1;489;5529;N/A;-3.185
10;2013;1;490;5529;N/A;-3.190
10;2013;1;491;5529;N/A;-3.188
10;2013;1;492;5529;N/A;-3.150
10;2013;1;493;5529;N/A;-3.041
10;2013;1;494;5529;N/A;-3.043
10;2013;1;495;5529;N/A;-3.061
10;2013;1;496;5529;N/A;-3.038
10;2013;1;497;5529;N/A;-3.038
10;2013;1;498;5529;N/A;-3.026
10;2013;1;499;5529;N/A;-2.988
10;2013;1;500;5529;N/A;-2.983
10;2013;1;501;5529;130.049;-2.891
10;2013;1;502;5529;398.097;-2.886
10;2013;1;503;5529;645.729;-2.886
10;2013;1;504;5529;862.869;-2.884
10;2013;1;505;5529;1038.247;-2.884
10;2013;1;506;5529;1162.748;-2.755
10;2013;1;507;5529;1229.913;-2.557
10;2013;1;508;5529;1236.246;-2.220
10;2013;1;509;9999;1181.312;-1.623
10;2013;1;510;9999;1067.782;-0.744
10;2013;1;511;9999;901.354;0.514
10;2013;1;512;9999;690.567;1.641
10;2013;1;513;9999;446.362;2.370
10;2013;1;514;9999;179.797;2.978
10;2013;1;515;2999;N/A;3.674
10;2013;1;516;2999;N/A;4.332
10;2013;1;517;2999;N/A;4.940
10;2013;1;518;2999;N/A;5.484
10;2013;1;519;2999;N/A;5.988
10;2013;1;520;2999;N/A;6.418
10;2013;1;521;2999;N/A;6.798
10;2013;1;522;2999;N/A;7.200
10;2013;1;523;2999;N/A;7.670
10;2013;1;524;2999;N/A;7.960
10;2013;1;525;2999;N/A;7.740
10;2013;1;526;2999;N/A;7.470
10;2013;1;527;2999;N/A;7.590
10;2013;1;528;2599;N/A;8.440
10;2013;1;529;2599;N/A;9.810
10;2013;1;530;9599;205.124;11.410
10;2013;1;531;9599;472.290;13.290
10;2013;1;532;9599;716.016;15.360
10;2013;1;533;9599;924.481;17.440
10;2013;1;534;9599;1086.488;19.540
10;2013;1;535;9599;1193.363;21.730
10;2013;1;536;9599;1239.429;24.140
10;2013;1;537;9599;1222.191;26.400
10;2013;1;538;9599;1142.455;27.920
10;2013;1;539;9599;1004.320;28.790
10;2013;1;540;9599;815.019;29.620
10;2013;1;541;9599;584.649;31.230
10;2013;1;542;9599;325.353;33.410
10;2013;1;543;9599;47.274;35.410
10;2013;1;544;2599;N/A;36.850
10;2013;1;545;5299;N/A;38.970
10;2013;1;546;5299;N/A;43.700
10;2013;1;547;5299;N/A;46.260
10;2013;1;548;5299;N/A;45.920
10;2013;1;549;5299;N/A;47.430
10;2013;1;550;5299;N/A;48.760
10;2013;1;551;5299;N/A;47.910
10;2013;1;552;5299;N/A;48.990
10;2013;1;553;5299;N/A;51.950
10;2013;1;554;5299;N/A;56.110
10;2013;1;555;5299;N/A;61.810
10;2013;1;556;5299;N/A;65.550
10;2013;1;557;5299;N/A;63.050
10;2013;1;558;5299;116.693;61.160
10;2013;1;559;5299;393.323;61.920
10;2013;1;560;5299;648.290;60.640
10;2013;1;561;5299;870.751;58.810
10;2013;1;562;5299;1048.524;57.750
10;2013;1;563;5299;1171.861;57.210
10;2013;1;564;5299;1234.055;58.100
10;2013;1;565;5299;1231.714;57.420
10;2013;1;566;5299;1164.879;57.400
10;2013;1;567;5299;1037.077;56.370
10;2013;1;568;5299;855.138;59.680
10;2013;1;569;5299;628.993;63.970
10;2013;1;570;5299;370.965;61.490
10;2013;1;571;5299;91.493;58.780
10;2013;1;572;5299;N/A;58.460
10;2013;1;573;5299;N/A;63.610
10;2013;1;574;5299;N/A;60.680
10;2013;1;575;2999;N/A;58.590
10;2013;1;576;2999;N/A;57.530
10;2013;1;577;5299;N/A;56.610
10;2013;1;578;5299;N/A;56.240
10;2013;1;579;5299;N/A;56.880
10;2013;1;580;5299;N/A;57.800
10;2013;1;581;5299;N/A;58.300
10;2013;1;582;5299;N/A;61.620
10;2013;1;583;5299;N/A;66.300
10;2013;1;584;5299;N/A;65.930
10;2013;1;585;5299;N/A;62.880
10;2013;1;586;5299;116.953;62.000
10;2013;1;587;5299;396.200;63.500
10;2013;1;588;5299;653.236;65.730
10;2013;1;589;5299;876.836;65.780
10;2013;1;590;5299;1054.529;67.250
10;2013;1;591;5299;1176.396;70.400
10;2013;1;592;5299;1235.706;73.400
10;2013;1;593;5299;1229.169;71.300
10;2013;1;594;5299;1157.084;69.570
10;2013;1;595;5299;1023.327;68.210
10;2013;1;596;5299;835.228;67.860
10;2013;1;597;5299;603.245;68.070
10;2013;1;598;5299;340.199;66.310
10;2013;1;599;5299;56.726;69.060
10;2013;1;600;5299;N/A;71.000
10;2013;1;601;5299;N/A;74.800
10;2013;1;602;5299;N/A;80.500
10;2013;1;603;5299;N/A;85.500
10;2013;1;604;5299;N/A;96.800
10;2013;1;605;5299;N/A;104.000
10;2013;1;606;5299;N/A;104.700
10;2013;1;607;5299;N/A;84.600
10;2013;1;608;5299;N/A;81.000
10;2013;1;609;5299;N/A;79.500
10;2013;1;610;5299;N/A;79.600
10;2013;1;611;5299;N/A;81.400
10;2013;1;612;5299;N/A;82.000
10;2013;1;613;5299;N/A;87.800
10;2013;1;614;5299;187.313;106.200
10;2013;1;615;5299;463.601;120.200
10;2013;1;616;5299;715.198;151.100
10;2013;1;617;5299;929.372;177.800
10;2013;1;618;5299;1093.960;193.700
10;2013;1;619;5299;1199.682;201.800
10;2013;1;620;5299;1240.632;207.600
10;2013;1;621;5299;1214.493;211.000
10;2013;1;622;5299;1122.675;246.400
10;2013;1;623;5299;970.228;264.700
10;2013;1;624;5299;765.665;269.500
10;2013;1;625;5299;520.586;273.800
10;2013;1;626;5299;248.178;280.600
10;2013;1;627;5299;N/A;293.800
10;2013;1;628;5299;N/A;291.000
10;2013;1;629;5299;N/A;285.200
10;2013;1;630;5299;N/A;285.700
10;2013;1;631;5299;N/A;278.200
10;2013;1;632;5299;N/A;290.200
10;2013;1;633;5299;N/A;351.700
10;2013;1;634;5299;N/A;336.600
10;2013;1;635;5299;N/A;303.400
10;2013;1;636;5299;N/A;320.600
10;2013;1;637;5299;N/A;366.900
10;2013;1;638;5299;N/A;387.700
10;2013;1;639;5299;N/A;402.900
10;2013;1;640;5299;N/A;398.100
10;2013;1;641;5299;24.139;411.400
10;2013;1;642;5299;308.894;435.000
10;2013;1;643;5299;577.238;441.200
10;2013;1;644;5299;815.348;410.300
10;2013;1;645;5299;1009.860;401.700
10;2013;1;646;5299;1149.628;396.300
10;2013;1;647;5299;1226.726;342.500
10;2013;1;648;5299;1236.820;336.900
10;2013;1;649;5299;1179.314;409.500
10;2013;1;650;5299;1057.380;416.100
10;2013;1;651;5299;877.865;371.800
10;2013;1;652;5299;650.986;390.600
10;2013;1;653;5299;389.703;423.500
10;2013;1;654;5299;105.549;415.400
10;2013;1;655;5299;N/A;400.700
10;2013;1;656;5299;N/A;360.400
10;2013;1;657;5299;N/A;322.000
10;2013;1;658;5299;N/A;340.100
10;2013;1;659;5299;N/A;354.000
10;2013;1;660;5299;N/A;359.100
10;2013;1;661;5299;N/A;369.600
10;2013;1;662;5299;N/A;369.800
10;2013;1;663;5299;N/A;337.700
10;2013;1;664;5299;N/A;352.600
10;2013;1;665;5299;N/A;370.500
10;2013;1;666;5299;N/A;400.800
10;2013;1;667;5299;N/A;359.100
